2866 -  08-12-31-40-42
2867 -  08-12-31-41-42
2868 -  08-12-34-40-41
2869 -  08-12-34-40-42
2870 -  08-12-34-41-42
2871 -  08-12-40-41-42
2872 -  08-16-20-27-28
2873 -  08-16-20-27-29
2874 -  08-16-20-27-31
2875 -  08-16-20-27-34
2876 -  08-16-20-27-40
2877 -  08-16-20-27-41
2878 -  08-16-20-27-42
2879 -  08-16-20-28-29
2880 -  08-16-20-28-31
2881 -  08-16-20-28-34
2882 -  08-16-20-28-40
2883 -  08-16-20-28-41
2884 -  08-16-20-28-42
2885 -  08-16-20-29-31
2886 -  08-16-20-29-34
2887 -  08-16-20-29-40
2888 -  08-16-20-29-41
2889 -  08-16-20-29-42
2890 -  08-16-20-31-34
2891 -  08-16-20-31-40
2892 -  08-16-20-31-41
2893 -  08-16-20-31-42
2894 -  08-16-20-34-40
2895 -  08-16-20-34-41
2896 -  08-16-20-34-42
2897 -  08-16-20-40-41
2898 -  08-16-20-40-42
2899 -  08-16-20-41-42
2900 -  08-16-27-28-29
2901 -  08-16-27-28-31
2902 -  08-16-27-28-34
2903 -  08-16-27-28-40
2904 -  08-16-27-28-41
2905 -  08-16-27-28-42
2906 -  08-16-27-29-31
2907 -  08-16-27-29-34
2908 -  08-16-27-29-40
2909 -  08-16-27-29-41
2910 -  08-16-27-29-42
2911 -  08-16-27-31-34
2912 -  08-16-27-31-40
2913 -  08-16-27-31-41
2914 -  08-16-27-31-42
2915 -  08-16-27-34-40
2916 -  08-16-27-34-41
2917 -  08-16-27-34-42
2918 -  08-16-27-40-41
2919 -  08-16-27-40-42
2920 -  08-16-27-41-42
2921 -  08-16-28-29-31
2922 -  08-16-28-29-34
2923 -  08-16-28-29-40
2924 -  08-16-28-29-41
2925 -  08-16-28-29-42
2926 -  08-16-28-31-34
2927 -  08-16-28-31-40
2928 -  08-16-28-31-41
2929 -  08-16-28-31-42
2930 -  08-16-28-34-40
2931 -  08-16-28-34-41
2932 -  08-16-28-34-42
2933 -  08-16-28-40-41
2934 -  08-16-28-40-42
2935 -  08-16-28-41-42
2936 -  08-16-29-31-34
2937 -  08-16-29-31-40
2938 -  08-16-29-31-41
2939 -  08-16-29-31-42
2940 -  08-16-29-34-40
2941 -  08-16-29-34-41
2942 -  08-16-29-34-42
2943 -  08-16-29-40-41
2944 -  08-16-29-40-42
2945 -  08-16-29-41-42
2946 -  08-16-31-34-40
2947 -  08-16-31-34-41
2948 -  08-16-31-34-42
2949 -  08-16-31-40-41
2950 -  08-16-31-40-42
2951 -  08-16-31-41-42
2952 -  08-16-34-40-41
2953 -  08-16-34-40-42
2954 -  08-16-34-41-42
2955 -  08-16-40-41-42
2956 -  08-20-27-28-29
2957 -  08-20-27-28-31
2958 -  08-20-27-28-34
2959 -  08-20-27-28-40
2960 -  08-20-27-28-41
2961 -  08-20-27-28-42
2962 -  08-20-27-29-31
2963 -  08-20-27-29-34
2964 -  08-20-27-29-40
2965 -  08-20-27-29-41
2966 -  08-20-27-29-42
2967 -  08-20-27-31-34
2968 -  08-20-27-31-40
2969 -  08-20-27-31-41
2970 -  08-20-27-31-42
2971 -  08-20-27-34-40
2972 -  08-20-27-34-41
2973 -  08-20-27-34-42
2974 -  08-20-27-40-41
2975 -  08-20-27-40-42
2976 -  08-20-27-41-42
2977 -  08-20-28-29-31
2978 -  08-20-28-29-34
2979 -  08-20-28-29-40
2980 -  08-20-28-29-41
2981 -  08-20-28-29-42
2982 -  08-20-28-31-34
2983 -  08-20-28-31-40
2984 -  08-20-28-31-41
2985 -  08-20-28-31-42
2986 -  08-20-28-34-40
2987 -  08-20-28-34-41
2988 -  08-20-28-34-42
2989 -  08-20-28-40-41
2990 -  08-20-28-40-42
2991 -  08-20-28-41-42
2992 -  08-20-29-31-34
2993 -  08-20-29-31-40
2994 -  08-20-29-31-41
2995 -  08-20-29-31-42
2996 -  08-20-29-34-40
2997 -  08-20-29-34-41
2998 -  08-20-29-34-42
2999 -  08-20-29-40-41
3000 -  08-20-29-40-42
3001 -  08-20-29-41-42
3002 -  08-20-31-34-40
3003 -  08-20-31-34-41
3004 -  08-20-31-34-42
3005 -  08-20-31-40-41
3006 -  08-20-31-40-42
3007 -  08-20-31-41-42
3008 -  08-20-34-40-41
3009 -  08-20-34-40-42
3010 -  08-20-34-41-42
3011 -  08-20-40-41-42
3012 -  08-27-28-29-31
3013 -  08-27-28-29-34
3014 -  08-27-28-29-40
3015 -  08-27-28-29-41
3016 -  08-27-28-29-42
3017 -  08-27-28-31-34
3018 -  08-27-28-31-40
3019 -  08-27-28-31-41
3020 -  08-27-28-31-42
3021 -  08-27-28-34-40
3022 -  08-27-28-34-41
3023 -  08-27-28-34-42
3024 -  08-27-28-40-41
3025 -  08-27-28-40-42
3026 -  08-27-28-41-42
3027 -  08-27-29-31-34
3028 -  08-27-29-31-40
3029 -  08-27-29-31-41
3030 -  08-27-29-31-42
3031 -  08-27-29-34-40
3032 -  08-27-29-34-41
3033 -  08-27-29-34-42
3034 -  08-27-29-40-41
3035 -  08-27-29-40-42
3036 -  08-27-29-41-42
3037 -  08-27-31-34-40
3038 -  08-27-31-34-41
3039 -  08-27-31-34-42
3040 -  08-27-31-40-41
3041 -  08-27-31-40-42
3042 -  08-27-31-41-42
3043 -  08-27-34-40-41
3044 -  08-27-34-40-42
3045 -  08-27-34-41-42
3046 -  08-27-40-41-42
3047 -  08-28-29-31-34
3048 -  08-28-29-31-40
3049 -  08-28-29-31-41
3050 -  08-28-29-31-42
3051 -  08-28-29-34-40
3052 -  08-28-29-34-41
3053 -  08-28-29-34-42
3054 -  08-28-29-40-41
3055 -  08-28-29-40-42
3056 -  08-28-29-41-42
3057 -  08-28-31-34-40
3058 -  08-28-31-34-41
3059 -  08-28-31-34-42
3060 -  08-28-31-40-41
3061 -  08-28-31-40-42
3062 -  08-28-31-41-42
3063 -  08-28-34-40-41
3064 -  08-28-34-40-42
3065 -  08-28-34-41-42
3066 -  08-28-40-41-42
3067 -  08-29-31-34-40
3068 -  08-29-31-34-41
3069 -  08-29-31-34-42
3070 -  08-29-31-40-41
3071 -  08-29-31-40-42
3072 -  08-29-31-41-42
3073 -  08-29-34-40-41
3074 -  08-29-34-40-42
3075 -  08-29-34-41-42
3076 -  08-29-40-41-42
3077 -  08-31-34-40-41
3078 -  08-31-34-40-42
3079 -  08-31-34-41-42
3080 -  08-31-40-41-42
3081 -  08-34-40-41-42
3082 -  09-10-12-16-20
3083 -  09-10-12-16-27
3084 -  09-10-12-16-28
3085 -  09-10-12-16-29
3086 -  09-10-12-16-31
3087 -  09-10-12-16-34
3088 -  09-10-12-16-40
3089 -  09-10-12-16-41
3090 -  09-10-12-16-42
3091 -  09-10-12-20-27
3092 -  09-10-12-20-28
3093 -  09-10-12-20-29
3094 -  09-10-12-20-31
3095 -  09-10-12-20-34
3096 -  09-10-12-20-40
3097 -  09-10-12-20-41
3098 -  09-10-12-20-42
3099 -  09-10-12-27-28
3100 -  09-10-12-27-29
3101 -  09-10-12-27-31
3102 -  09-10-12-27-34
3103 -  09-10-12-27-40
3104 -  09-10-12-27-41
3105 -  09-10-12-27-42
3106 -  09-10-12-28-29
3107 -  09-10-12-28-31
3108 -  09-10-12-28-34
3109 -  09-10-12-28-40
3110 -  09-10-12-28-41
3111 -  09-10-12-28-42
3112 -  09-10-12-29-31
3113 -  09-10-12-29-34
3114 -  09-10-12-29-40
3115 -  09-10-12-29-41
3116 -  09-10-12-29-42
3117 -  09-10-12-31-34
3118 -  09-10-12-31-40
3119 -  09-10-12-31-41
3120 -  09-10-12-31-42
3121 -  09-10-12-34-40
3122 -  09-10-12-34-41
3123 -  09-10-12-34-42
3124 -  09-10-12-40-41
3125 -  09-10-12-40-42
3126 -  09-10-12-41-42
3127 -  09-10-16-20-27
3128 -  09-10-16-20-28
3129 -  09-10-16-20-29
3130 -  09-10-16-20-31
3131 -  09-10-16-20-34
3132 -  09-10-16-20-40
3133 -  09-10-16-20-41
3134 -  09-10-16-20-42
3135 -  09-10-16-27-28
3136 -  09-10-16-27-29
3137 -  09-10-16-27-31
3138 -  09-10-16-27-34
3139 -  09-10-16-27-40
3140 -  09-10-16-27-41
3141 -  09-10-16-27-42
3142 -  09-10-16-28-29
3143 -  09-10-16-28-31
3144 -  09-10-16-28-34
3145 -  09-10-16-28-40
3146 -  09-10-16-28-41
3147 -  09-10-16-28-42
3148 -  09-10-16-29-31
3149 -  09-10-16-29-34
3150 -  09-10-16-29-40
3151 -  09-10-16-29-41
3152 -  09-10-16-29-42
3153 -  09-10-16-31-34
3154 -  09-10-16-31-40
3155 -  09-10-16-31-41
3156 -  09-10-16-31-42
3157 -  09-10-16-34-40
3158 -  09-10-16-34-41
3159 -  09-10-16-34-42
3160 -  09-10-16-40-41
3161 -  09-10-16-40-42
3162 -  09-10-16-41-42
3163 -  09-10-20-27-28
3164 -  09-10-20-27-29
3165 -  09-10-20-27-31
3166 -  09-10-20-27-34
3167 -  09-10-20-27-40
3168 -  09-10-20-27-41
3169 -  09-10-20-27-42
3170 -  09-10-20-28-29
3171 -  09-10-20-28-31
3172 -  09-10-20-28-34
3173 -  09-10-20-28-40
3174 -  09-10-20-28-41
3175 -  09-10-20-28-42
3176 -  09-10-20-29-31
3177 -  09-10-20-29-34
3178 -  09-10-20-29-40
3179 -  09-10-20-29-41
3180 -  09-10-20-29-42
3181 -  09-10-20-31-34
3182 -  09-10-20-31-40
3183 -  09-10-20-31-41
3184 -  09-10-20-31-42
3185 -  09-10-20-34-40
3186 -  09-10-20-34-41
3187 -  09-10-20-34-42
3188 -  09-10-20-40-41
3189 -  09-10-20-40-42
3190 -  09-10-20-41-42
3191 -  09-10-27-28-29
3192 -  09-10-27-28-31
3193 -  09-10-27-28-34
3194 -  09-10-27-28-40
3195 -  09-10-27-28-41
3196 -  09-10-27-28-42
3197 -  09-10-27-29-31
3198 -  09-10-27-29-34
3199 -  09-10-27-29-40
3200 -  09-10-27-29-41
3201 -  09-10-27-29-42
3202 -  09-10-27-31-34
3203 -  09-10-27-31-40
3204 -  09-10-27-31-41
3205 -  09-10-27-31-42
3206 -  09-10-27-34-40
3207 -  09-10-27-34-41
3208 -  09-10-27-34-42
3209 -  09-10-27-40-41
3210 -  09-10-27-40-42
3211 -  09-10-27-41-42
3212 -  09-10-28-29-31
3213 -  09-10-28-29-34
3214 -  09-10-28-29-40
3215 -  09-10-28-29-41
3216 -  09-10-28-29-42
3217 -  09-10-28-31-34
3218 -  09-10-28-31-40
3219 -  09-10-28-31-41
3220 -  09-10-28-31-42
3221 -  09-10-28-34-40
3222 -  09-10-28-34-41
3223 -  09-10-28-34-42
3224 -  09-10-28-40-41
3225 -  09-10-28-40-42
3226 -  09-10-28-41-42
3227 -  09-10-29-31-34
3228 -  09-10-29-31-40
3229 -  09-10-29-31-41
3230 -  09-10-29-31-42
3231 -  09-10-29-34-40
3232 -  09-10-29-34-41
3233 -  09-10-29-34-42
3234 -  09-10-29-40-41
3235 -  09-10-29-40-42
3236 -  09-10-29-41-42
3237 -  09-10-31-34-40
3238 -  09-10-31-34-41
3239 -  09-10-31-34-42
3240 -  09-10-31-40-41
3241 -  09-10-31-40-42
3242 -  09-10-31-41-42
3243 -  09-10-34-40-41
3244 -  09-10-34-40-42
3245 -  09-10-34-41-42
3246 -  09-10-40-41-42
3247 -  09-12-16-20-27
3248 -  09-12-16-20-28
3249 -  09-12-16-20-29
3250 -  09-12-16-20-31
3251 -  09-12-16-20-34
3252 -  09-12-16-20-40
3253 -  09-12-16-20-41
3254 -  09-12-16-20-42
3255 -  09-12-16-27-28
3256 -  09-12-16-27-29
3257 -  09-12-16-27-31
3258 -  09-12-16-27-34
3259 -  09-12-16-27-40
3260 -  09-12-16-27-41
3261 -  09-12-16-27-42
3262 -  09-12-16-28-29
3263 -  09-12-16-28-31
3264 -  09-12-16-28-34
3265 -  09-12-16-28-40
3266 -  09-12-16-28-41
3267 -  09-12-16-28-42
3268 -  09-12-16-29-31
3269 -  09-12-16-29-34
3270 -  09-12-16-29-40
3271 -  09-12-16-29-41
3272 -  09-12-16-29-42
3273 -  09-12-16-31-34
3274 -  09-12-16-31-40
3275 -  09-12-16-31-41
3276 -  09-12-16-31-42
3277 -  09-12-16-34-40
3278 -  09-12-16-34-41
3279 -  09-12-16-34-42
3280 -  09-12-16-40-41
3281 -  09-12-16-40-42
3282 -  09-12-16-41-42
3283 -  09-12-20-27-28
3284 -  09-12-20-27-29
3285 -  09-12-20-27-31
3286 -  09-12-20-27-34
3287 -  09-12-20-27-40
3288 -  09-12-20-27-41
3289 -  09-12-20-27-42
3290 -  09-12-20-28-29
3291 -  09-12-20-28-31
3292 -  09-12-20-28-34
3293 -  09-12-20-28-40
3294 -  09-12-20-28-41
3295 -  09-12-20-28-42
3296 -  09-12-20-29-31
3297 -  09-12-20-29-34
3298 -  09-12-20-29-40
3299 -  09-12-20-29-41
3300 -  09-12-20-29-42
3301 -  09-12-20-31-34
3302 -  09-12-20-31-40
3303 -  09-12-20-31-41
3304 -  09-12-20-31-42
3305 -  09-12-20-34-40
3306 -  09-12-20-34-41
3307 -  09-12-20-34-42
3308 -  09-12-20-40-41
3309 -  09-12-20-40-42
3310 -  09-12-20-41-42
3311 -  09-12-27-28-29
3312 -  09-12-27-28-31
3313 -  09-12-27-28-34
3314 -  09-12-27-28-40
3315 -  09-12-27-28-41
3316 -  09-12-27-28-42
3317 -  09-12-27-29-31
3318 -  09-12-27-29-34
3319 -  09-12-27-29-40
3320 -  09-12-27-29-41
3321 -  09-12-27-29-42
3322 -  09-12-27-31-34
3323 -  09-12-27-31-40
3324 -  09-12-27-31-41
3325 -  09-12-27-31-42
3326 -  09-12-27-34-40
3327 -  09-12-27-34-41
3328 -  09-12-27-34-42
3329 -  09-12-27-40-41
3330 -  09-12-27-40-42
3331 -  09-12-27-41-42
3332 -  09-12-28-29-31
3333 -  09-12-28-29-34
3334 -  09-12-28-29-40
3335 -  09-12-28-29-41
3336 -  09-12-28-29-42
3337 -  09-12-28-31-34
3338 -  09-12-28-31-40
3339 -  09-12-28-31-41
3340 -  09-12-28-31-42
3341 -  09-12-28-34-40
3342 -  09-12-28-34-41
3343 -  09-12-28-34-42
3344 -  09-12-28-40-41
3345 -  09-12-28-40-42
3346 -  09-12-28-41-42
3347 -  09-12-29-31-34
3348 -  09-12-29-31-40
3349 -  09-12-29-31-41
3350 -  09-12-29-31-42
3351 -  09-12-29-34-40
3352 -  09-12-29-34-41
3353 -  09-12-29-34-42
3354 -  09-12-29-40-41
3355 -  09-12-29-40-42
3356 -  09-12-29-41-42
3357 -  09-12-31-34-40
3358 -  09-12-31-34-41
3359 -  09-12-31-34-42
3360 -  09-12-31-40-41
3361 -  09-12-31-40-42
3362 -  09-12-31-41-42
3363 -  09-12-34-40-41
3364 -  09-12-34-40-42
3365 -  09-12-34-41-42
3366 -  09-12-40-41-42
3367 -  09-16-20-27-28
3368 -  09-16-20-27-29
3369 -  09-16-20-27-31
3370 -  09-16-20-27-34
3371 -  09-16-20-27-40
3372 -  09-16-20-27-41
3373 -  09-16-20-27-42
3374 -  09-16-20-28-29
3375 -  09-16-20-28-31
3376 -  09-16-20-28-34
3377 -  09-16-20-28-40
3378 -  09-16-20-28-41
3379 -  09-16-20-28-42
3380 -  09-16-20-29-31
3381 -  09-16-20-29-34
3382 -  09-16-20-29-40
3383 -  09-16-20-29-41
3384 -  09-16-20-29-42
3385 -  09-16-20-31-34
3386 -  09-16-20-31-40
3387 -  09-16-20-31-41
3388 -  09-16-20-31-42
3389 -  09-16-20-34-40
3390 -  09-16-20-34-41
3391 -  09-16-20-34-42
3392 -  09-16-20-40-41
3393 -  09-16-20-40-42
3394 -  09-16-20-41-42
3395 -  09-16-27-28-29
3396 -  09-16-27-28-31
3397 -  09-16-27-28-34
3398 -  09-16-27-28-40
3399 -  09-16-27-28-41
3400 -  09-16-27-28-42
3401 -  09-16-27-29-31
3402 -  09-16-27-29-34
3403 -  09-16-27-29-40
3404 -  09-16-27-29-41
3405 -  09-16-27-29-42
3406 -  09-16-27-31-34
3407 -  09-16-27-31-40
3408 -  09-16-27-31-41
3409 -  09-16-27-31-42
3410 -  09-16-27-34-40
3411 -  09-16-27-34-41
3412 -  09-16-27-34-42
3413 -  09-16-27-40-41
3414 -  09-16-27-40-42
3415 -  09-16-27-41-42
3416 -  09-16-28-29-31
3417 -  09-16-28-29-34
3418 -  09-16-28-29-40
3419 -  09-16-28-29-41
3420 -  09-16-28-29-42
3421 -  09-16-28-31-34
3422 -  09-16-28-31-40
3423 -  09-16-28-31-41
3424 -  09-16-28-31-42
3425 -  09-16-28-34-40
3426 -  09-16-28-34-41
3427 -  09-16-28-34-42
3428 -  09-16-28-40-41
3429 -  09-16-28-40-42
3430 -  09-16-28-41-42
3431 -  09-16-29-31-34
3432 -  09-16-29-31-40
3433 -  09-16-29-31-41
3434 -  09-16-29-31-42
3435 -  09-16-29-34-40
3436 -  09-16-29-34-41
3437 -  09-16-29-34-42
3438 -  09-16-29-40-41
3439 -  09-16-29-40-42
3440 -  09-16-29-41-42
3441 -  09-16-31-34-40
3442 -  09-16-31-34-41
3443 -  09-16-31-34-42
3444 -  09-16-31-40-41
3445 -  09-16-31-40-42
3446 -  09-16-31-41-42
3447 -  09-16-34-40-41
3448 -  09-16-34-40-42
3449 -  09-16-34-41-42
3450 -  09-16-40-41-42
3451 -  09-20-27-28-29
3452 -  09-20-27-28-31
3453 -  09-20-27-28-34
3454 -  09-20-27-28-40
3455 -  09-20-27-28-41
3456 -  09-20-27-28-42
3457 -  09-20-27-29-31
3458 -  09-20-27-29-34
3459 -  09-20-27-29-40
3460 -  09-20-27-29-41
3461 -  09-20-27-29-42
3462 -  09-20-27-31-34
3463 -  09-20-27-31-40
3464 -  09-20-27-31-41
3465 -  09-20-27-31-42
3466 -  09-20-27-34-40
3467 -  09-20-27-34-41
3468 -  09-20-27-34-42
3469 -  09-20-27-40-41
3470 -  09-20-27-40-42
3471 -  09-20-27-41-42
3472 -  09-20-28-29-31
3473 -  09-20-28-29-34
3474 -  09-20-28-29-40
3475 -  09-20-28-29-41
3476 -  09-20-28-29-42
3477 -  09-20-28-31-34
3478 -  09-20-28-31-40
3479 -  09-20-28-31-41
3480 -  09-20-28-31-42
3481 -  09-20-28-34-40
3482 -  09-20-28-34-41
3483 -  09-20-28-34-42
3484 -  09-20-28-40-41
3485 -  09-20-28-40-42
3486 -  09-20-28-41-42
3487 -  09-20-29-31-34
3488 -  09-20-29-31-40
3489 -  09-20-29-31-41
3490 -  09-20-29-31-42
3491 -  09-20-29-34-40
3492 -  09-20-29-34-41
3493 -  09-20-29-34-42
3494 -  09-20-29-40-41
3495 -  09-20-29-40-42
3496 -  09-20-29-41-42
3497 -  09-20-31-34-40
3498 -  09-20-31-34-41
3499 -  09-20-31-34-42
3500 -  09-20-31-40-41
3501 -  09-20-31-40-42
3502 -  09-20-31-41-42
3503 -  09-20-34-40-41
3504 -  09-20-34-40-42
3505 -  09-20-34-41-42
3506 -  09-20-40-41-42
3507 -  09-27-28-29-31
3508 -  09-27-28-29-34
3509 -  09-27-28-29-40
3510 -  09-27-28-29-41
3511 -  09-27-28-29-42
3512 -  09-27-28-31-34
3513 -  09-27-28-31-40
3514 -  09-27-28-31-41
3515 -  09-27-28-31-42
3516 -  09-27-28-34-40
3517 -  09-27-28-34-41
3518 -  09-27-28-34-42
3519 -  09-27-28-40-41
3520 -  09-27-28-40-42
3521 -  09-27-28-41-42
3522 -  09-27-29-31-34
3523 -  09-27-29-31-40
3524 -  09-27-29-31-41
3525 -  09-27-29-31-42
3526 -  09-27-29-34-40
3527 -  09-27-29-34-41
3528 -  09-27-29-34-42
3529 -  09-27-29-40-41
3530 -  09-27-29-40-42
3531 -  09-27-29-41-42
3532 -  09-27-31-34-40
3533 -  09-27-31-34-41
3534 -  09-27-31-34-42
3535 -  09-27-31-40-41
3536 -  09-27-31-40-42
3537 -  09-27-31-41-42
3538 -  09-27-34-40-41
3539 -  09-27-34-40-42
3540 -  09-27-34-41-42
3541 -  09-27-40-41-42
3542 -  09-28-29-31-34
3543 -  09-28-29-31-40
3544 -  09-28-29-31-41
3545 -  09-28-29-31-42
3546 -  09-28-29-34-40
3547 -  09-28-29-34-41
3548 -  09-28-29-34-42
3549 -  09-28-29-40-41
3550 -  09-28-29-40-42
3551 -  09-28-29-41-42
3552 -  09-28-31-34-40
3553 -  09-28-31-34-41
3554 -  09-28-31-34-42
3555 -  09-28-31-40-41
3556 -  09-28-31-40-42
3557 -  09-28-31-41-42
3558 -  09-28-34-40-41
3559 -  09-28-34-40-42
3560 -  09-28-34-41-42
3561 -  09-28-40-41-42
3562 -  09-29-31-34-40
3563 -  09-29-31-34-41
3564 -  09-29-31-34-42
3565 -  09-29-31-40-41
3566 -  09-29-31-40-42
3567 -  09-29-31-41-42
3568 -  09-29-34-40-41
3569 -  09-29-34-40-42
3570 -  09-29-34-41-42
3571 -  09-29-40-41-42
3572 -  09-31-34-40-41
3573 -  09-31-34-40-42
3574 -  09-31-34-41-42
3575 -  09-31-40-41-42
3576 -  09-34-40-41-42
3577 -  10-12-16-20-27
3578 -  10-12-16-20-28
3579 -  10-12-16-20-29
3580 -  10-12-16-20-31
3581 -  10-12-16-20-34
3582 -  10-12-16-20-40
3583 -  10-12-16-20-41
3584 -  10-12-16-20-42
3585 -  10-12-16-27-28
3586 -  10-12-16-27-29
3587 -  10-12-16-27-31
3588 -  10-12-16-27-34
3589 -  10-12-16-27-40
3590 -  10-12-16-27-41
3591 -  10-12-16-27-42
3592 -  10-12-16-28-29
3593 -  10-12-16-28-31
3594 -  10-12-16-28-34
3595 -  10-12-16-28-40
3596 -  10-12-16-28-41
3597 -  10-12-16-28-42
3598 -  10-12-16-29-31
3599 -  10-12-16-29-34
3600 -  10-12-16-29-40
3601 -  10-12-16-29-41
3602 -  10-12-16-29-42
3603 -  10-12-16-31-34
3604 -  10-12-16-31-40
3605 -  10-12-16-31-41
3606 -  10-12-16-31-42
3607 -  10-12-16-34-40
3608 -  10-12-16-34-41
3609 -  10-12-16-34-42
3610 -  10-12-16-40-41
3611 -  10-12-16-40-42
3612 -  10-12-16-41-42
3613 -  10-12-20-27-28
3614 -  10-12-20-27-29
3615 -  10-12-20-27-31
3616 -  10-12-20-27-34
3617 -  10-12-20-27-40
3618 -  10-12-20-27-41
3619 -  10-12-20-27-42
3620 -  10-12-20-28-29
3621 -  10-12-20-28-31
3622 -  10-12-20-28-34
3623 -  10-12-20-28-40
3624 -  10-12-20-28-41
3625 -  10-12-20-28-42
3626 -  10-12-20-29-31
3627 -  10-12-20-29-34
3628 -  10-12-20-29-40
3629 -  10-12-20-29-41
3630 -  10-12-20-29-42
3631 -  10-12-20-31-34
3632 -  10-12-20-31-40
3633 -  10-12-20-31-41
3634 -  10-12-20-31-42
3635 -  10-12-20-34-40
3636 -  10-12-20-34-41
3637 -  10-12-20-34-42
3638 -  10-12-20-40-41
3639 -  10-12-20-40-42
3640 -  10-12-20-41-42
3641 -  10-12-27-28-29
3642 -  10-12-27-28-31
3643 -  10-12-27-28-34
3644 -  10-12-27-28-40
3645 -  10-12-27-28-41
3646 -  10-12-27-28-42
3647 -  10-12-27-29-31
3648 -  10-12-27-29-34
3649 -  10-12-27-29-40
3650 -  10-12-27-29-41
3651 -  10-12-27-29-42
3652 -  10-12-27-31-34
3653 -  10-12-27-31-40
3654 -  10-12-27-31-41
3655 -  10-12-27-31-42
3656 -  10-12-27-34-40
3657 -  10-12-27-34-41
3658 -  10-12-27-34-42
3659 -  10-12-27-40-41
3660 -  10-12-27-40-42
3661 -  10-12-27-41-42
3662 -  10-12-28-29-31
3663 -  10-12-28-29-34
3664 -  10-12-28-29-40
3665 -  10-12-28-29-41
3666 -  10-12-28-29-42
3667 -  10-12-28-31-34
3668 -  10-12-28-31-40
3669 -  10-12-28-31-41
3670 -  10-12-28-31-42
3671 -  10-12-28-34-40
3672 -  10-12-28-34-41
3673 -  10-12-28-34-42
3674 -  10-12-28-40-41
3675 -  10-12-28-40-42
3676 -  10-12-28-41-42
3677 -  10-12-29-31-34
3678 -  10-12-29-31-40
3679 -  10-12-29-31-41
3680 -  10-12-29-31-42
3681 -  10-12-29-34-40
3682 -  10-12-29-34-41
3683 -  10-12-29-34-42
3684 -  10-12-29-40-41
3685 -  10-12-29-40-42
3686 -  10-12-29-41-42
3687 -  10-12-31-34-40
3688 -  10-12-31-34-41
3689 -  10-12-31-34-42
3690 -  10-12-31-40-41
3691 -  10-12-31-40-42
3692 -  10-12-31-41-42
3693 -  10-12-34-40-41
3694 -  10-12-34-40-42
3695 -  10-12-34-41-42
3696 -  10-12-40-41-42
3697 -  10-16-20-27-28
3698 -  10-16-20-27-29
3699 -  10-16-20-27-31
3700 -  10-16-20-27-34
3701 -  10-16-20-27-40
3702 -  10-16-20-27-41
3703 -  10-16-20-27-42
3704 -  10-16-20-28-29
3705 -  10-16-20-28-31
3706 -  10-16-20-28-34
3707 -  10-16-20-28-40
3708 -  10-16-20-28-41
3709 -  10-16-20-28-42
3710 -  10-16-20-29-31
3711 -  10-16-20-29-34
3712 -  10-16-20-29-40
3713 -  10-16-20-29-41
3714 -  10-16-20-29-42
3715 -  10-16-20-31-34
3716 -  10-16-20-31-40
3717 -  10-16-20-31-41
3718 -  10-16-20-31-42
3719 -  10-16-20-34-40
3720 -  10-16-20-34-41
3721 -  10-16-20-34-42
3722 -  10-16-20-40-41
3723 -  10-16-20-40-42
3724 -  10-16-20-41-42
3725 -  10-16-27-28-29
3726 -  10-16-27-28-31
3727 -  10-16-27-28-34
3728 -  10-16-27-28-40
3729 -  10-16-27-28-41
3730 -  10-16-27-28-42
3731 -  10-16-27-29-31
3732 -  10-16-27-29-34
3733 -  10-16-27-29-40
3734 -  10-16-27-29-41
3735 -  10-16-27-29-42
3736 -  10-16-27-31-34
3737 -  10-16-27-31-40
3738 -  10-16-27-31-41
3739 -  10-16-27-31-42
3740 -  10-16-27-34-40
3741 -  10-16-27-34-41
3742 -  10-16-27-34-42
3743 -  10-16-27-40-41
3744 -  10-16-27-40-42
3745 -  10-16-27-41-42
3746 -  10-16-28-29-31
3747 -  10-16-28-29-34
3748 -  10-16-28-29-40
3749 -  10-16-28-29-41
3750 -  10-16-28-29-42
3751 -  10-16-28-31-34
3752 -  10-16-28-31-40
3753 -  10-16-28-31-41
3754 -  10-16-28-31-42
3755 -  10-16-28-34-40
3756 -  10-16-28-34-41
3757 -  10-16-28-34-42
3758 -  10-16-28-40-41
3759 -  10-16-28-40-42
3760 -  10-16-28-41-42
3761 -  10-16-29-31-34
3762 -  10-16-29-31-40
3763 -  10-16-29-31-41
3764 -  10-16-29-31-42
3765 -  10-16-29-34-40
3766 -  10-16-29-34-41
3767 -  10-16-29-34-42
3768 -  10-16-29-40-41
3769 -  10-16-29-40-42
3770 -  10-16-29-41-42
3771 -  10-16-31-34-40
3772 -  10-16-31-34-41
3773 -  10-16-31-34-42
3774 -  10-16-31-40-41
3775 -  10-16-31-40-42
3776 -  10-16-31-41-42
3777 -  10-16-34-40-41
3778 -  10-16-34-40-42
3779 -  10-16-34-41-42
3780 -  10-16-40-41-42
3781 -  10-20-27-28-29
3782 -  10-20-27-28-31
3783 -  10-20-27-28-34
3784 -  10-20-27-28-40
3785 -  10-20-27-28-41
3786 -  10-20-27-28-42
3787 -  10-20-27-29-31
3788 -  10-20-27-29-34
3789 -  10-20-27-29-40
3790 -  10-20-27-29-41
3791 -  10-20-27-29-42
3792 -  10-20-27-31-34
3793 -  10-20-27-31-40
3794 -  10-20-27-31-41
3795 -  10-20-27-31-42
3796 -  10-20-27-34-40
3797 -  10-20-27-34-41
3798 -  10-20-27-34-42
